dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
8/2/2020,8,2,2020,0,0,Kuwait,KW,KWT,4137309
7/2/2020,7,2,2020,0,0,Kuwait,KW,KWT,4137309
6/2/2020,6,2,2020,0,0,Kuwait,KW,KWT,4137309
5/2/2020,5,2,2020,0,0,Kuwait,KW,KWT,4137309
4/2/2020,4,2,2020,0,0,Kuwait,KW,KWT,4137309
3/2/2020,3,2,2020,0,0,Kuwait,KW,KWT,4137309
2/2/2020,2,2,2020,0,0,Kuwait,KW,KWT,4137309
1/2/2020,1,2,2020,0,0,Kuwait,KW,KWT,4137309
31/1/2020,31,1,2020,0,0,Kuwait,KW,KWT,4137309
30/1/2020,30,1,2020,0,0,Kuwait,KW,KWT,4137309
29/1/2020,29,1,2020,0,0,Kuwait,KW,KWT,4137309
28/1/2020,28,1,2020,0,0,Kuwait,KW,KWT,4137309
27/1/2020,27,1,2020,0,0,Kuwait,KW,KWT,4137309
26/1/2020,26,1,2020,0,0,Kuwait,KW,KWT,4137309
25/1/2020,25,1,2020,0,0,Kuwait,KW,KWT,4137309
24/1/2020,24,1,2020,0,0,Kuwait,KW,KWT,4137309
23/1/2020,23,1,2020,0,0,Kuwait,KW,KWT,4137309
22/1/2020,22,1,2020,0,0,Kuwait,KW,KWT,4137309
21/1/2020,21,1,2020,0,0,Kuwait,KW,KWT,4137309
20/1/2020,20,1,2020,0,0,Kuwait,KW,KWT,4137309
19/1/2020,19,1,2020,0,0,Kuwait,KW,KWT,4137309
18/1/2020,18,1,2020,0,0,Kuwait,KW,KWT,4137309
17/1/2020,17,1,2020,0,0,Kuwait,KW,KWT,4137309
16/1/2020,16,1,2020,0,0,Kuwait,KW,KWT,4137309
15/1/2020,15,1,2020,0,0,Kuwait,KW,KWT,4137309
14/1/2020,14,1,2020,0,0,Kuwait,KW,KWT,4137309
13/1/2020,13,1,2020,0,0,Kuwait,KW,KWT,4137309
12/1/2020,12,1,2020,0,0,Kuwait,KW,KWT,4137309
11/1/2020,11,1,2020,0,0,Kuwait,KW,KWT,4137309
10/1/2020,10,1,2020,0,0,Kuwait,KW,KWT,4137309
9/1/2020,9,1,2020,0,0,Kuwait,KW,KWT,4137309
8/1/2020,8,1,2020,0,0,Kuwait,KW,KWT,4137309
7/1/2020,7,1,2020,0,0,Kuwait,KW,KWT,4137309
6/1/2020,6,1,2020,0,0,Kuwait,KW,KWT,4137309
5/1/2020,5,1,2020,0,0,Kuwait,KW,KWT,4137309
4/1/2020,4,1,2020,0,0,Kuwait,KW,KWT,4137309
3/1/2020,3,1,2020,0,0,Kuwait,KW,KWT,4137309
2/1/2020,2,1,2020,0,0,Kuwait,KW,KWT,4137309
1/1/2020,1,1,2020,0,0,Kuwait,KW,KWT,4137309
31/12/2019,31,12,2019,0,0,Kuwait,KW,KWT,4137309
27/3/2020,27,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800
26/3/2020,26,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800
25/3/2020,25,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800
24/3/2020,24,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800
23/3/2020,23,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800
22/3/2020,22,3,2020,8,0,Kyrgyzstan,KG,KGZ,6315800
21/3/2020,21,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800
20/3/2020,20,3,2020,3,0,Kyrgyzstan,KG,KGZ,6315800
19/3/2020,19,3,2020,3,0,Kyrgyzstan,KG,KGZ,6315800
27/3/2020,27,3,2020,4,0,Laos,LA,LAO,7061507
26/3/2020,26,3,2020,0,0,Laos,LA,LAO,7061507
25/3/2020,25,3,2020,2,0,Laos,LA,LAO,7061507
27/3/2020,27,3,2020,23,0,Latvia,LV,LVA,1926542
26/3/2020,26,3,2020,24,0,Latvia,LV,LVA,1926542
25/3/2020,25,3,2020,17,0,Latvia,LV,LVA,1926542
24/3/2020,24,3,2020,41,0,Latvia,LV,LVA,1926542
23/3/2020,23,3,2020,15,0,Latvia,LV,LVA,1926542
22/3/2020,22,3,2020,13,0,Latvia,LV,LVA,1926542
21/3/2020,21,3,2020,25,0,Latvia,LV,LVA,1926542
20/3/2020,20,3,2020,15,0,Latvia,LV,LVA,1926542
19/3/2020,19,3,2020,10,0,Latvia,LV,LVA,1926542
18/3/2020,18,3,2020,25,0,Latvia,LV,LVA,1926542
17/3/2020,17,3,2020,5,0,Latvia,LV,LVA,1926542
16/3/2020,16,3,2020,5,0,Latvia,LV,LVA,1926542
15/3/2020,15,3,2020,7,0,Latvia,LV,LVA,1926542
14/3/2020,14,3,2020,3,0,Latvia,LV,LVA,1926542
13/3/2020,13,3,2020,6,0,Latvia,LV,LVA,1926542
12/3/2020,12,3,2020,2,0,Latvia,LV,LVA,1926542
11/3/2020,11,3,2020,2,0,Latvia,LV,LVA,1926542
10/3/2020,10,3,2020,3,0,Latvia,LV,LVA,1926542
9/3/2020,9,3,2020,1,0,Latvia,LV,LVA,1926542
8/3/2020,8,3,2020,1,0,Latvia,LV,LVA,1926542
3/3/2020,3,3,2020,1,0,Latvia,LV,LVA,1926542
27/3/2020,27,3,2020,35,2,Lebanon,LB,LBN,6848925
26/3/2020,26,3,2020,29,0,Lebanon,LB,LBN,6848925
25/3/2020,25,3,2020,37,0,Lebanon,LB,LBN,6848925
24/3/2020,24,3,2020,19,0,Lebanon,LB,LBN,6848925
23/3/2020,23,3,2020,18,0,Lebanon,LB,LBN,6848925
22/3/2020,22,3,2020,67,0,Lebanon,LB,LBN,6848925
21/3/2020,21,3,2020,14,0,Lebanon,LB,LBN,6848925
20/3/2020,20,3,2020,16,0,Lebanon,LB,LBN,6848925
19/3/2020,19,3,2020,13,1,Lebanon,LB,LBN,6848925
18/3/2020,18,3,2020,0,0,Lebanon,LB,LBN,6848925
17/3/2020,17,3,2020,21,0,Lebanon,LB,LBN,6848925
16/3/2020,16,3,2020,6,0,Lebanon,LB,LBN,6848925
15/3/2020,15,3,2020,27,1,Lebanon,LB,LBN,6848925
13/3/2020,13,3,2020,5,0,Lebanon,LB,LBN,6848925
12/3/2020,12,3,2020,20,1,Lebanon,LB,LBN,6848925
11/3/2020,11,3,2020,0,1,Lebanon,LB,LBN,6848925
10/3/2020,10,3,2020,9,0,Lebanon,LB,LBN,6848925
9/3/2020,9,3,2020,10,0,Lebanon,LB,LBN,6848925
7/3/2020,7,3,2020,6,0,Lebanon,LB,LBN,6848925
6/3/2020,6,3,2020,3,0,Lebanon,LB,LBN,6848925
3/3/2020,3,3,2020,3,0,Lebanon,LB,LBN,6848925
2/3/2020,2,3,2020,6,0,Lebanon,LB,LBN,6848925
1/3/2020,1,3,2020,1,0,Lebanon,LB,LBN,6848925
29/2/2020,29,2,2020,0,0,Lebanon,LB,LBN,6848925
28/2/2020,28,2,2020,1,0,Lebanon,LB,LBN,6848925
27/2/2020,27,2,2020,1,0,Lebanon,LB,LBN,6848925
26/2/2020,26,2,2020,0,0,Lebanon,LB,LBN,6848925
25/2/2020,25,2,2020,0,0,Lebanon,LB,LBN,6848925
24/2/2020,24,2,2020,0,0,Lebanon,LB,LBN,6848925
23/2/2020,23,2,2020,0,0,Lebanon,LB,LBN,6848925
22/2/2020,22,2,2020,1,0,Lebanon,LB,LBN,6848925
21/2/2020,21,2,2020,0,0,Lebanon,LB,LBN,6848925
20/2/2020,20,2,2020,0,0,Lebanon,LB,LBN,6848925
19/2/2020,19,2,2020,0,0,Lebanon,LB,LBN,6848925
18/2/2020,18,2,2020,0,0,Lebanon,LB,LBN,6848925
17/2/2020,17,2,2020,0,0,Lebanon,LB,LBN,6848925
16/2/2020,16,2,2020,0,0,Lebanon,LB,LBN,6848925
15/2/2020,15,2,2020,0,0,Lebanon,LB,LBN,6848925
14/2/2020,14,2,2020,0,0,Lebanon,LB,LBN,6848925
13/2/2020,13,2,2020,0,0,Lebanon,LB,LBN,6848925
12/2/2020,12,2,2020,0,0,Lebanon,LB,LBN,6848925
11/2/2020,11,2,2020,0,0,Lebanon,LB,LBN,6848925
10/2/2020,10,2,2020,0,0,Lebanon,LB,LBN,6848925
9/2/2020,9,2,2020,0,0,Lebanon,LB,LBN,6848925
8/2/2020,8,2,2020,0,0,Lebanon,LB,LBN,6848925
7/2/2020,7,2,2020,0,0,Lebanon,LB,LBN,6848925
6/2/2020,6,2,2020,0,0,Lebanon,LB,LBN,6848925
5/2/2020,5,2,2020,0,0,Lebanon,LB,LBN,6848925
4/2/2020,4,2,2020,0,0,Lebanon,LB,LBN,6848925
3/2/2020,3,2,2020,0,0,Lebanon,LB,LBN,6848925
2/2/2020,2,2,2020,0,0,Lebanon,LB,LBN,6848925
1/2/2020,1,2,2020,0,0,Lebanon,LB,LBN,6848925
31/1/2020,31,1,2020,0,0,Lebanon,LB,LBN,6848925
30/1/2020,30,1,2020,0,0,Lebanon,LB,LBN,6848925
29/1/2020,29,1,2020,0,0,Lebanon,LB,LBN,6848925
28/1/2020,28,1,2020,0,0,Lebanon,LB,LBN,6848925
27/1/2020,27,1,2020,0,0,Lebanon,LB,LBN,6848925
26/1/2020,26,1,2020,0,0,Lebanon,LB,LBN,6848925
25/1/2020,25,1,2020,0,0,Lebanon,LB,LBN,6848925
24/1/2020,24,1,2020,0,0,Lebanon,LB,LBN,6848925
23/1/2020,23,1,2020,0,0,Lebanon,LB,LBN,6848925
22/1/2020,22,1,2020,0,0,Lebanon,LB,LBN,6848925
21/1/2020,21,1,2020,0,0,Lebanon,LB,LBN,6848925
20/1/2020,20,1,2020,0,0,Lebanon,LB,LBN,6848925
19/1/2020,19,1,2020,0,0,Lebanon,LB,LBN,6848925
18/1/2020,18,1,2020,0,0,Lebanon,LB,LBN,6848925
17/1/2020,17,1,2020,0,0,Lebanon,LB,LBN,6848925
16/1/2020,16,1,2020,0,0,Lebanon,LB,LBN,6848925
15/1/2020,15,1,2020,0,0,Lebanon,LB,LBN,6848925
14/1/2020,14,1,2020,0,0,Lebanon,LB,LBN,6848925
13/1/2020,13,1,2020,0,0,Lebanon,LB,LBN,6848925
12/1/2020,12,1,2020,0,0,Lebanon,LB,LBN,6848925
11/1/2020,11,1,2020,0,0,Lebanon,LB,LBN,6848925
10/1/2020,10,1,2020,0,0,Lebanon,LB,LBN,6848925
9/1/2020,9,1,2020,0,0,Lebanon,LB,LBN,6848925
8/1/2020,8,1,2020,0,0,Lebanon,LB,LBN,6848925
7/1/2020,7,1,2020,0,0,Lebanon,LB,LBN,6848925
6/1/2020,6,1,2020,0,0,Lebanon,LB,LBN,6848925
5/1/2020,5,1,2020,0,0,Lebanon,LB,LBN,6848925
4/1/2020,4,1,2020,0,0,Lebanon,LB,LBN,6848925
3/1/2020,3,1,2020,0,0,Lebanon,LB,LBN,6848925
2/1/2020,2,1,2020,0,0,Lebanon,LB,LBN,6848925
1/1/2020,1,1,2020,0,0,Lebanon,LB,LBN,6848925
31/12/2019,31,12,2019,0,0,Lebanon,LB,LBN,6848925
27/3/2020,27,3,2020,0,0,Liberia,LR,LBR,4818977
26/3/2020,26,3,2020,0,0,Liberia,LR,LBR,4818977
25/3/2020,25,3,2020,0,0,Liberia,LR,LBR,4818977
24/3/2020,24,3,2020,0,0,Liberia,LR,LBR,4818977
23/3/2020,23,3,2020,0,0,Liberia,LR,LBR,4818977
22/3/2020,22,3,2020,1,0,Liberia,LR,LBR,4818977
21/3/2020,21,3,2020,0,0,Liberia,LR,LBR,4818977
20/3/2020,20,3,2020,0,0,Liberia,LR,LBR,4818977
19/3/2020,19,3,2020,0,0,Liberia,LR,LBR,4818977
18/3/2020,18,3,2020,1,0,Liberia,LR,LBR,4818977
17/3/2020,17,3,2020,1,0,Liberia,LR,LBR,4818977
27/3/2020,27,3,2020,0,0,Libya,LY,LBY,6678567
26/3/2020,26,3,2020,0,0,Libya,LY,LBY,6678567
25/3/2020,25,3,2020,1,0,Libya,LY,LBY,6678567
27/3/2020,27,3,2020,5,0,Liechtenstein,LI,LIE,37910
26/3/2020,26,3,2020,4,0,Liechtenstein,LI,LIE,37910
25/3/2020,25,3,2020,1,0,Liechtenstein,LI,LIE,37910
24/3/2020,24,3,2020,0,0,Liechtenstein,LI,LIE,37910
23/3/2020,23,3,2020,10,0,Liechtenstein,LI,LIE,37910
22/3/2020,22,3,2020,2,0,Liechtenstein,LI,LIE,37910
21/3/2020,21,3,2020,9,0,Liechtenstein,LI,LIE,37910
20/3/2020,20,3,2020,0,0,Liechtenstein,LI,LIE,37910
19/3/2020,19,3,2020,18,0,Liechtenstein,LI,LIE,37910
18/3/2020,18,3,2020,0,0,Liechtenstein,LI,LIE,37910
17/3/2020,17,3,2020,0,0,Liechtenstein,LI,LIE,37910
16/3/2020,16,3,2020,3,0,Liechtenstein,LI,LIE,37910
15/3/2020,15,3,2020,0,0,Liechtenstein,LI,LIE,37910
14/3/2020,14,3,2020,0,0,Liechtenstein,LI,LIE,37910
13/3/2020,13,3,2020,1,0,Liechtenstein,LI,LIE,37910
12/3/2020,12,3,2020,2,0,Liechtenstein,LI,LIE,37910
5/3/2020,5,3,2020,1,0,Liechtenstein,LI,LIE,37910
27/3/2020,27,3,2020,25,0,Lithuania,LT,LTU,2789533
26/3/2020,26,3,2020,65,2,Lithuania,LT,LTU,2789533
25/3/2020,25,3,2020,30,1,Lithuania,LT,LTU,2789533
24/3/2020,24,3,2020,36,0,Lithuania,LT,LTU,2789533
23/3/2020,23,3,2020,38,0,Lithuania,LT,LTU,2789533
22/3/2020,22,3,2020,36,0,Lithuania,LT,LTU,2789533
21/3/2020,21,3,2020,21,1,Lithuania,LT,LTU,2789533
20/3/2020,20,3,2020,15,0,Lithuania,LT,LTU,2789533
19/3/2020,19,3,2020,8,0,Lithuania,LT,LTU,2789533
18/3/2020,18,3,2020,8,0,Lithuania,LT,LTU,2789533
17/3/2020,17,3,2020,3,0,Lithuania,LT,LTU,2789533
16/3/2020,16,3,2020,5,0,Lithuania,LT,LTU,2789533
15/3/2020,15,3,2020,3,0,Lithuania,LT,LTU,2789533
14/3/2020,14,3,2020,3,0,Lithuania,LT,LTU,2789533
12/3/2020,12,3,2020,0,0,Lithuania,LT,LTU,2789533
11/3/2020,11,3,2020,2,0,Lithuania,LT,LTU,2789533
2/3/2020,2,3,2020,0,0,Lithuania,LT,LTU,2789533
1/3/2020,1,3,2020,0,0,Lithuania,LT,LTU,2789533
29/2/2020,29,2,2020,0,0,Lithuania,LT,LTU,2789533
28/2/2020,28,2,2020,1,0,Lithuania,LT,LTU,2789533
27/2/2020,27,2,2020,0,0,Lithuania,LT,LTU,2789533
26/2/2020,26,2,2020,0,0,Lithuania,LT,LTU,2789533
25/2/2020,25,2,2020,0,0,Lithuania,LT,LTU,2789533
24/2/2020,24,2,2020,0,0,Lithuania,LT,LTU,2789533
23/2/2020,23,2,2020,0,0,Lithuania,LT,LTU,2789533
22/2/2020,22,2,2020,0,0,Lithuania,LT,LTU,2789533
21/2/2020,21,2,2020,0,0,Lithuania,LT,LTU,2789533
20/2/2020,20,2,2020,0,0,Lithuania,LT,LTU,2789533
19/2/2020,19,2,2020,0,0,Lithuania,LT,LTU,2789533
18/2/2020,18,2,2020,0,0,Lithuania,LT,LTU,2789533
17/2/2020,17,2,2020,0,0,Lithuania,LT,LTU,2789533
16/2/2020,16,2,2020,0,0,Lithuania,LT,LTU,2789533
15/2/2020,15,2,2020,0,0,Lithuania,LT,LTU,2789533
14/2/2020,14,2,2020,0,0,Lithuania,LT,LTU,2789533
13/2/2020,13,2,2020,0,0,Lithuania,LT,LTU,2789533
12/2/2020,12,2,2020,0,0,Lithuania,LT,LTU,2789533
11/2/2020,11,2,2020,0,0,Lithuania,LT,LTU,2789533
10/2/2020,10,2,2020,0,0,Lithuania,LT,LTU,2789533
9/2/2020,9,2,2020,0,0,Lithuania,LT,LTU,2789533
8/2/2020,8,2,2020,0,0,Lithuania,LT,LTU,2789533
7/2/2020,7,2,2020,0,0,Lithuania,LT,LTU,2789533
6/2/2020,6,2,2020,0,0,Lithuania,LT,LTU,2789533
5/2/2020,5,2,2020,0,0,Lithuania,LT,LTU,2789533
4/2/2020,4,2,2020,0,0,Lithuania,LT,LTU,2789533
3/2/2020,3,2,2020,0,0,Lithuania,LT,LTU,2789533
2/2/2020,2,2,2020,0,0,Lithuania,LT,LTU,2789533
1/2/2020,1,2,2020,0,0,Lithuania,LT,LTU,2789533
31/1/2020,31,1,2020,0,0,Lithuania,LT,LTU,2789533
30/1/2020,30,1,2020,0,0,Lithuania,LT,LTU,2789533
29/1/2020,29,1,2020,0,0,Lithuania,LT,LTU,2789533
28/1/2020,28,1,2020,0,0,Lithuania,LT,LTU,2789533
27/1/2020,27,1,2020,0,0,Lithuania,LT,LTU,2789533
26/1/2020,26,1,2020,0,0,Lithuania,LT,LTU,2789533
25/1/2020,25,1,2020,0,0,Lithuania,LT,LTU,2789533
24/1/2020,24,1,2020,0,0,Lithuania,LT,LTU,2789533
23/1/2020,23,1,2020,0,0,Lithuania,LT,LTU,2789533
22/1/2020,22,1,2020,0,0,Lithuania,LT,LTU,2789533
21/1/2020,21,1,2020,0,0,Lithuania,LT,LTU,2789533
20/1/2020,20,1,2020,0,0,Lithuania,LT,LTU,2789533
19/1/2020,19,1,2020,0,0,Lithuania,LT,LTU,2789533
18/1/2020,18,1,2020,0,0,Lithuania,LT,LTU,2789533
17/1/2020,17,1,2020,0,0,Lithuania,LT,LTU,2789533
16/1/2020,16,1,2020,0,0,Lithuania,LT,LTU,2789533
15/1/2020,15,1,2020,0,0,Lithuania,LT,LTU,2789533
14/1/2020,14,1,2020,0,0,Lithuania,LT,LTU,2789533
13/1/2020,13,1,2020,0,0,Lithuania,LT,LTU,2789533
12/1/2020,12,1,2020,0,0,Lithuania,LT,LTU,2789533
11/1/2020,11,1,2020,0,0,Lithuania,LT,LTU,2789533
10/1/2020,10,1,2020,0,0,Lithuania,LT,LTU,2789533
9/1/2020,9,1,2020,0,0,Lithuania,LT,LTU,2789533
8/1/2020,8,1,2020,0,0,Lithuania,LT,LTU,2789533
7/1/2020,7,1,2020,0,0,Lithuania,LT,LTU,2789533
6/1/2020,6,1,2020,0,0,Lithuania,LT,LTU,2789533
5/1/2020,5,1,2020,0,0,Lithuania,LT,LTU,2789533
4/1/2020,4,1,2020,0,0,Lithuania,LT,LTU,2789533
3/1/2020,3,1,2020,0,0,Lithuania,LT,LTU,2789533
2/1/2020,2,1,2020,0,0,Lithuania,LT,LTU,2789533
1/1/2020,1,1,2020,0,0,Lithuania,LT,LTU,2789533
31/12/2019,31,12,2019,0,0,Lithuania,LT,LTU,2789533
27/3/2020,27,3,2020,120,1,Luxembourg,LU,LUX,607728
26/3/2020,26,3,2020,234,0,Luxembourg,LU,LUX,607728
25/3/2020,25,3,2020,224,0,Luxembourg,LU,LUX,607728
24/3/2020,24,3,2020,77,0,Luxembourg,LU,LUX,607728
23/3/2020,23,3,2020,128,0,Luxembourg,LU,LUX,607728
22/3/2020,22,3,2020,186,3,Luxembourg,LU,LUX,607728
21/3/2020,21,3,2020,139,1,Luxembourg,LU,LUX,607728
20/3/2020,20,3,2020,135,2,Luxembourg,LU,LUX,607728
19/3/2020,19,3,2020,70,1,Luxembourg,LU,LUX,607728
18/3/2020,18,3,2020,59,0,Luxembourg,LU,LUX,607728
17/3/2020,17,3,2020,4,0,Luxembourg,LU,LUX,607728
16/3/2020,16,3,2020,39,0,Luxembourg,LU,LUX,607728
14/3/2020,14,3,2020,12,1,Luxembourg,LU,LUX,607728
13/3/2020,13,3,2020,19,0,Luxembourg,LU,LUX,607728
12/3/2020,12,3,2020,0,0,Luxembourg,LU,LUX,607728
11/3/2020,11,3,2020,2,0,Luxembourg,LU,LUX,607728
9/3/2020,9,3,2020,2,0,Luxembourg,LU,LUX,607728
7/3/2020,7,3,2020,2,0,Luxembourg,LU,LUX,607728
2/3/2020,2,3,2020,0,0,Luxembourg,LU,LUX,607728
1/3/2020,1,3,2020,1,0,Luxembourg,LU,LUX,607728
29/2/2020,29,2,2020,0,0,Luxembourg,LU,LUX,607728
28/2/2020,28,2,2020,0,0,Luxembourg,LU,LUX,607728
27/2/2020,27,2,2020,0,0,Luxembourg,LU,LUX,607728
26/2/2020,26,2,2020,0,0,Luxembourg,LU,LUX,607728
25/2/2020,25,2,2020,0,0,Luxembourg,LU,LUX,607728
24/2/2020,24,2,2020,0,0,Luxembourg,LU,LUX,607728
23/2/2020,23,2,2020,0,0,Luxembourg,LU,LUX,607728
22/2/2020,22,2,2020,0,0,Luxembourg,LU,LUX,607728
21/2/2020,21,2,2020,0,0,Luxembourg,LU,LUX,607728
20/2/2020,20,2,2020,0,0,Luxembourg,LU,LUX,607728
19/2/2020,19,2,2020,0,0,Luxembourg,LU,LUX,607728
18/2/2020,18,2,2020,0,0,Luxembourg,LU,LUX,607728
17/2/2020,17,2,2020,0,0,Luxembourg,LU,LUX,607728
16/2/2020,16,2,2020,0,0,Luxembourg,LU,LUX,607728
15/2/2020,15,2,2020,0,0,Luxembourg,LU,LUX,607728
14/2/2020,14,2,2020,0,0,Luxembourg,LU,LUX,607728
13/2/2020,13,2,2020,0,0,Luxembourg,LU,LUX,607728
12/2/2020,12,2,2020,0,0,Luxembourg,LU,LUX,607728
11/2/2020,11,2,2020,0,0,Luxembourg,LU,LUX,607728
10/2/2020,10,2,2020,0,0,Luxembourg,LU,LUX,607728
9/2/2020,9,2,2020,0,0,Luxembourg,LU,LUX,607728
8/2/2020,8,2,2020,0,0,Luxembourg,LU,LUX,607728
7/2/2020,7,2,2020,0,0,Luxembourg,LU,LUX,607728
6/2/2020,6,2,2020,0,0,Luxembourg,LU,LUX,607728
5/2/2020,5,2,2020,0,0,Luxembourg,LU,LUX,607728
4/2/2020,4,2,2020,0,0,Luxembourg,LU,LUX,607728
3/2/2020,3,2,2020,0,0,Luxembourg,LU,LUX,607728
2/2/2020,2,2,2020,0,0,Luxembourg,LU,LUX,607728
1/2/2020,1,2,2020,0,0,Luxembourg,LU,LUX,607728
31/1/2020,31,1,2020,0,0,Luxembourg,LU,LUX,607728
30/1/2020,30,1,2020,0,0,Luxembourg,LU,LUX,607728
29/1/2020,29,1,2020,0,0,Luxembourg,LU,LUX,607728
28/1/2020,28,1,2020,0,0,Luxembourg,LU,LUX,607728
27/1/2020,27,1,2020,0,0,Luxembourg,LU,LUX,607728
26/1/2020,26,1,2020,0,0,Luxembourg,LU,LUX,607728
25/1/2020,25,1,2020,0,0,Luxembourg,LU,LUX,607728
24/1/2020,24,1,2020,0,0,Luxembourg,LU,LUX,607728
23/1/2020,23,1,2020,0,0,Luxembourg,LU,LUX,607728
22/1/2020,22,1,2020,0,0,Luxembourg,LU,LUX,607728
21/1/2020,21,1,2020,0,0,Luxembourg,LU,LUX,607728
20/1/2020,20,1,2020,0,0,Luxembourg,LU,LUX,607728
19/1/2020,19,1,2020,0,0,Luxembourg,LU,LUX,607728
18/1/2020,18,1,2020,0,0,Luxembourg,LU,LUX,607728
17/1/2020,17,1,2020,0,0,Luxembourg,LU,LUX,607728
16/1/2020,16,1,2020,0,0,Luxembourg,LU,LUX,607728
15/1/2020,15,1,2020,0,0,Luxembourg,LU,LUX,607728
14/1/2020,14,1,2020,0,0,Luxembourg,LU,LUX,607728
13/1/2020,13,1,2020,0,0,Luxembourg,LU,LUX,607728
12/1/2020,12,1,2020,0,0,Luxembourg,LU,LUX,607728
11/1/2020,11,1,2020,0,0,Luxembourg,LU,LUX,607728
10/1/2020,10,1,2020,0,0,Luxembourg,LU,LUX,607728
9/1/2020,9,1,2020,0,0,Luxembourg,LU,LUX,607728
8/1/2020,8,1,2020,0,0,Luxembourg,LU,LUX,607728
7/1/2020,7,1,2020,0,0,Luxembourg,LU,LUX,607728
6/1/2020,6,1,2020,0,0,Luxembourg,LU,LUX,607728
5/1/2020,5,1,2020,0,0,Luxembourg,LU,LUX,607728
4/1/2020,4,1,2020,0,0,Luxembourg,LU,LUX,607728
3/1/2020,3,1,2020,0,0,Luxembourg,LU,LUX,607728
2/1/2020,2,1,2020,0,0,Luxembourg,LU,LUX,607728
1/1/2020,1,1,2020,0,0,Luxembourg,LU,LUX,607728
31/12/2019,31,12,2019,0,0,Luxembourg,LU,LUX,607728
27/3/2020,27,3,2020,4,0,Madagascar,MG,MDG,26262368
26/3/2020,26,3,2020,0,0,Madagascar,MG,MDG,26262368
25/3/2020,25,3,2020,2,0,Madagascar,MG,MDG,26262368
24/3/2020,24,3,2020,14,0,Madagascar,MG,MDG,26262368
23/3/2020,23,3,2020,0,0,Madagascar,MG,MDG,26262368
22/3/2020,22,3,2020,0,0,Madagascar,MG,MDG,26262368
21/3/2020,21,3,2020,3,0,Madagascar,MG,MDG,26262368
27/3/2020,27,3,2020,235,4,Malaysia,MY,MYS,31528585
26/3/2020,26,3,2020,172,4,Malaysia,MY,MYS,31528585
25/3/2020,25,3,2020,106,1,Malaysia,MY,MYS,31528585
24/3/2020,24,3,2020,212,4,Malaysia,MY,MYS,31528585
23/3/2020,23,3,2020,123,6,Malaysia,MY,MYS,31528585
22/3/2020,22,3,2020,153,2,Malaysia,MY,MYS,31528585
21/3/2020,21,3,2020,130,0,Malaysia,MY,MYS,31528585
20/3/2020,20,3,2020,110,0,Malaysia,MY,MYS,31528585
19/3/2020,19,3,2020,117,0,Malaysia,MY,MYS,31528585
18/3/2020,18,3,2020,120,2,Malaysia,MY,MYS,31528585
17/3/2020,17,3,2020,125,0,Malaysia,MY,MYS,31528585
16/3/2020,16,3,2020,190,0,Malaysia,MY,MYS,31528585
15/3/2020,15,3,2020,41,0,Malaysia,MY,MYS,31528585
14/3/2020,14,3,2020,39,0,Malaysia,MY,MYS,31528585
13/3/2020,13,3,2020,9,0,Malaysia,MY,MYS,31528585
12/3/2020,12,3,2020,20,0,Malaysia,MY,MYS,31528585
11/3/2020,11,3,2020,12,0,Malaysia,MY,MYS,31528585
10/3/2020,10,3,2020,18,0,Malaysia,MY,MYS,31528585
9/3/2020,9,3,2020,6,0,Malaysia,MY,MYS,31528585
8/3/2020,8,3,2020,10,0,Malaysia,MY,MYS,31528585
7/3/2020,7,3,2020,33,0,Malaysia,MY,MYS,31528585
6/3/2020,6,3,2020,0,0,Malaysia,MY,MYS,31528585
5/3/2020,5,3,2020,14,0,Malaysia,MY,MYS,31528585
4/3/2020,4,3,2020,7,0,Malaysia,MY,MYS,31528585
2/3/2020,2,3,2020,4,0,Malaysia,MY,MYS,31528585
1/3/2020,1,3,2020,0,0,Malaysia,MY,MYS,31528585
29/2/2020,29,2,2020,2,0,Malaysia,MY,MYS,31528585
28/2/2020,28,2,2020,1,0,Malaysia,MY,MYS,31528585
27/2/2020,27,2,2020,0,0,Malaysia,MY,MYS,31528585
26/2/2020,26,2,2020,0,0,Malaysia,MY,MYS,31528585
25/2/2020,25,2,2020,0,0,Malaysia,MY,MYS,31528585
24/2/2020,24,2,2020,0,0,Malaysia,MY,MYS,31528585
23/2/2020,23,2,2020,0,0,Malaysia,MY,MYS,31528585
22/2/2020,22,2,2020,0,0,Malaysia,MY,MYS,31528585
21/2/2020,21,2,2020,0,0,Malaysia,MY,MYS,31528585
20/2/2020,20,2,2020,0,0,Malaysia,MY,MYS,31528585
19/2/2020,19,2,2020,0,0,Malaysia,MY,MYS,31528585
18/2/2020,18,2,2020,0,0,Malaysia,MY,MYS,31528585
17/2/2020,17,2,2020,0,0,Malaysia,MY,MYS,31528585
16/2/2020,16,2,2020,1,0,Malaysia,MY,MYS,31528585
15/2/2020,15,2,2020,2,0,Malaysia,MY,MYS,31528585
14/2/2020,14,2,2020,1,0,Malaysia,MY,MYS,31528585
13/2/2020,13,2,2020,0,0,Malaysia,MY,MYS,31528585
